phase,url,page_type,purpose,audience,intent,topic_entity,word_count,original_evidence,currentness,citation_worthiness,competing_url,gap,action
after,https://kujolang.ai/ecosystem/skills/kujo-spec-workflows/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Spec,244,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-ssg-workflows/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo SSG,282,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-standard-library/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Standard Library,245,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-storydesk-workflows/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo StoryDesk,207,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-testing-release-gates/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Testing And Release Gates,250,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-tool-building/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Tool Building,212,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-tribunal-workflows/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Tribunal,277,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-versionseal-workflows/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo VersionSeal,200,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-watchdog-workflows/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Watchdog,284,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-way-development/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Way Development,222,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/kujo-workcell-workflows/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Kujo Workcell,303,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/publishing-house-profile-setup/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Profile Setup,212,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/publishing-house-quality-calibration/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Quality Calibration,206,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-accessibility-review/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Accessibility Review,176,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps AI Search Visibility,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Analytics Analysis,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Backlink And Mention Analysis,181,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Cannibalization,174,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Capability Preflight,184,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Competitor Intelligence,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Content Accuracy,174,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-content-decay/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Content Decay,176,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-content-gap/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Content Gap,173,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Content Portfolio,169,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Content Pruning,183,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-distribution/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Distribution,176,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-indexation/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Indexation,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Information Architecture,177,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Internal Linking,176,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Keyword Opportunity,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-link-health/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Link Health,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Longitudinal Findings,179,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-reporting/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Reporting,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Schema And Metadata,174,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-search-performance/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Search Performance,172,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Search Standards Watch,179,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-search-submission/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Search Submission,177,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-site-profile/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Site Profile,183,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Technical SEO,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/skills/webops-web-performance/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Web Performance,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/spec/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Spec,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/ssg/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,SSG,267,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/storydesk/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,StoryDesk,267,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/tooling/,collection,Explain and index the ecosystem,Developers and AI-software teams,exploration,Kujo ecosystem,595,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/totalrecall/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,TotalRecall,197,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/tribunal/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Tribunal,384,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/versionseal/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,VersionSeal,254,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/ward/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Ward,199,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/watchdog/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Watchdog,175,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workcell/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Workcell,387,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/agency-runner/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Agency Runner,208,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Agency Verified Fix Loop,212,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-muzzle-benchmark/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,AI SDK Muzzle Benchmark,214,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-watchdog-showcase/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,AI SDK Watchdog Showcase,206,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/casefile-incident-evidence-packet/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Casefile Incident Evidence Packet,203,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/codebase-cleanup/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Codebase Cleanup,290,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/docsgen-repo-contract-runner/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Docsgen Repo Contract Runner,210,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/enterprise-dispatch-approval-router/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Enterprise Dispatch Approval Router,213,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/feature-card-workflow/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Feature Card Workflow,225,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/howl-content-factory/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Howl Content Factory,205,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/,collection,Explain and index the ecosystem,Developers and AI-software teams,exploration,Kujo ecosystem,782,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/loop-engineering/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Loop Engineering,219,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/mcp-agent-gateway-review/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,MCP Agent Gateway Review,214,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/owned-agent-project/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Owned Agent Project,233,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-adaptation/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Adaptation,251,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-approval-publication/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Approval Publication,254,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-asset-production/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Asset Production,243,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-commissioning/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Commissioning,243,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-daily-desk/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Daily Desk,242,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-editorial-review/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Editorial Review,243,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-evidence-dossier/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Evidence Dossier,244,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-format-production/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Format Production,255,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-governance/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Governance,252,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-operator/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Operator,704,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-post-publication/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Post Publication,243,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/publishing-house-primary-piece/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Publishing House Primary Piece,242,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/rag-enterprise-knowledge-gate/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,RAG Enterprise Knowledge Gate,207,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/relay-lifecycle-handoff/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Relay Lifecycle Handoff,241,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/tribunal-decision-gate/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Tribunal Decision Gate,232,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-ai-visibility-benchmark/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps AI Visibility Benchmark,235,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-content-refresh/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Content Refresh,239,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-finding-to-fix/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Finding To Fix,247,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-monthly-seo-review/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Monthly SEO Review,231,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-post-publish/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Post Publish,240,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-quarterly-content-portfolio/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Quarterly Content Portfolio,239,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-site-bootstrap/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Site Bootstrap,235,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-content-intelligence/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Weekly Content Intelligence,233,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-search-intelligence/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Weekly Search Intelligence,235,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-site-health/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,WebOps Weekly Site Health,237,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ecosystem/workflows/workcell-execution-gate/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Workcell Execution Gate,237,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/ethos/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Ethos,617,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/providers/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Kujo Providers,143,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://kujolang.ai/writing/,writing-index,List Kujo technical writing,Developers and AI-software teams,informational,Kujo writing,106,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
