phase,url,primary_topic,primary_entity,search_intent,primary_query_theme,secondary_queries,related_entities,relevant_questions,competing_internal_url,content_gap,recommended_action
after,https://kujolang.ai/ecosystem/skills/kujo-readersignal-workflows/,Kujo ReaderSignal — Kujo Agent Skill | Kujolang.ai,Kujo ReaderSignal,tool discovery and evaluation,Kujo ReaderSignal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-readiness-auditor/,Kujo Readiness Auditor — Kujo Agent Skill | Kujolang.ai,Kujo Readiness Auditor,tool discovery and evaluation,Kujo Readiness Auditor,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-redact-workflows/,Kujo Redact — Kujo Agent Skill | Kujolang.ai,Kujo Redact,tool discovery and evaluation,Kujo Redact,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-relay-workflows/,Kujo Relay — Kujo Agent Skill | Kujolang.ai,Kujo Relay,tool discovery and evaluation,Kujo Relay,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-release-gate-runner/,Kujo Release Gate Runner — Kujo Agent Skill | Kujolang.ai,Kujo Release Gate Runner,tool discovery and evaluation,Kujo Release Gate Runner,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-runledger-workflows/,Kujo RunLedger — Kujo Agent Skill | Kujolang.ai,Kujo RunLedger,tool discovery and evaluation,Kujo RunLedger,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-runtime-parity/,Kujo Runtime Parity — Kujo Agent Skill | Kujolang.ai,Kujo Runtime Parity,tool discovery and evaluation,Kujo Runtime Parity,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-scent-workflows/,Kujo Scent — Kujo Agent Skill | Kujolang.ai,Kujo Scent,tool discovery and evaluation,Kujo Scent,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-scout-workflows/,Kujo Scout — Kujo Agent Skill | Kujolang.ai,Kujo Scout,tool discovery and evaluation,Kujo Scout,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-searchbridge-workflows/,Kujo Searchbridge — Kujo Agent Skill | Kujolang.ai,Kujo Searchbridge,tool discovery and evaluation,Kujo Searchbridge,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-security-hardening/,Kujo Security Hardening — Kujo Agent Skill | Kujolang.ai,Kujo Security Hardening,tool discovery and evaluation,Kujo Security Hardening,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-shipcheck-workflows/,Kujo ShipCheck — Kujo Agent Skill | Kujolang.ai,Kujo ShipCheck,tool discovery and evaluation,Kujo ShipCheck,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-site-kit-workflows/,Kujo SiteKit Repository — Kujo Agent Skill | Kujolang.ai,Kujo SiteKit Repository,tool discovery and evaluation,Kujo SiteKit Repository,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-sitekit-workflows/,Kujo SiteKit — Kujo Agent Skill | Kujolang.ai,Kujo SiteKit,tool discovery and evaluation,Kujo SiteKit,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-siteprobe-workflows/,Kujo Siteprobe — Kujo Agent Skill | Kujolang.ai,Kujo Siteprobe,tool discovery and evaluation,Kujo Siteprobe,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-skill-auditor/,Kujo Skill Auditor — Kujo Agent Skill | Kujolang.ai,Kujo Skill Auditor,tool discovery and evaluation,Kujo Skill Auditor,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-spec-workflows/,Kujo Spec — Kujo Agent Skill | Kujolang.ai,Kujo Spec,tool discovery and evaluation,Kujo Spec,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-ssg-workflows/,Kujo SSG — Kujo Agent Skill | Kujolang.ai,Kujo SSG,tool discovery and evaluation,Kujo SSG,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-standard-library/,Kujo Standard Library — Kujo Agent Skill | Kujolang.ai,Kujo Standard Library,tool discovery and evaluation,Kujo Standard Library,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-storydesk-workflows/,Kujo StoryDesk — Kujo Agent Skill | Kujolang.ai,Kujo StoryDesk,tool discovery and evaluation,Kujo StoryDesk,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-testing-release-gates/,Kujo Testing And Release Gates — Kujo Agent Skill | Kujolang.ai,Kujo Testing And Release Gates,tool discovery and evaluation,Kujo Testing And Release Gates,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-tool-building/,Kujo Tool Building — Kujo Agent Skill | Kujolang.ai,Kujo Tool Building,tool discovery and evaluation,Kujo Tool Building,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-tribunal-workflows/,Kujo Tribunal — Kujo Agent Skill | Kujolang.ai,Kujo Tribunal,tool discovery and evaluation,Kujo Tribunal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-versionseal-workflows/,Kujo VersionSeal — Kujo Agent Skill | Kujolang.ai,Kujo VersionSeal,tool discovery and evaluation,Kujo VersionSeal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-watchdog-workflows/,Kujo Watchdog — Kujo Agent Skill | Kujolang.ai,Kujo Watchdog,tool discovery and evaluation,Kujo Watchdog,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-way-development/,Kujo Way Development — Kujo Agent Skill | Kujolang.ai,Kujo Way Development,tool discovery and evaluation,Kujo Way Development,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-workcell-workflows/,Kujo Workcell — Kujo Agent Skill | Kujolang.ai,Kujo Workcell,tool discovery and evaluation,Kujo Workcell,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/publishing-house-profile-setup/,Publishing House Profile Setup — Kujo Agent Skill | Kujolang.ai,Publishing House Profile Setup,tool discovery and evaluation,Publishing House Profile Setup,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/publishing-house-quality-calibration/,Publishing House Quality Calibration — Kujo Agent Skill | Kujolang.ai,Publishing House Quality Calibration,tool discovery and evaluation,Publishing House Quality Calibration,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-accessibility-review/,WebOps Accessibility Review — Kujo Agent Skill | Kujolang.ai,WebOps Accessibility Review,tool discovery and evaluation,WebOps Accessibility Review,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,WebOps AI Search Visibility — Kujo Agent Skill | Kujolang.ai,WebOps AI Search Visibility,tool discovery and evaluation,WebOps AI Search Visibility,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,WebOps Analytics Analysis — Kujo Agent Skill | Kujolang.ai,WebOps Analytics Analysis,tool discovery and evaluation,WebOps Analytics Analysis,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,WebOps Backlink And Mention Analysis — Kujo Agent Skill | Kujolang.ai,WebOps Backlink And Mention Analysis,tool discovery and evaluation,WebOps Backlink And Mention Analysis,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,WebOps Cannibalization — Kujo Agent Skill | Kujolang.ai,WebOps Cannibalization,tool discovery and evaluation,WebOps Cannibalization,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,WebOps Capability Preflight — Kujo Agent Skill | Kujolang.ai,WebOps Capability Preflight,tool discovery and evaluation,WebOps Capability Preflight,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,WebOps Competitor Intelligence — Kujo Agent Skill | Kujolang.ai,WebOps Competitor Intelligence,tool discovery and evaluation,WebOps Competitor Intelligence,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,WebOps Content Accuracy — Kujo Agent Skill | Kujolang.ai,WebOps Content Accuracy,tool discovery and evaluation,WebOps Content Accuracy,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-content-decay/,WebOps Content Decay — Kujo Agent Skill | Kujolang.ai,WebOps Content Decay,tool discovery and evaluation,WebOps Content Decay,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-content-gap/,WebOps Content Gap — Kujo Agent Skill | Kujolang.ai,WebOps Content Gap,tool discovery and evaluation,WebOps Content Gap,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,WebOps Content Portfolio — Kujo Agent Skill | Kujolang.ai,WebOps Content Portfolio,tool discovery and evaluation,WebOps Content Portfolio,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,WebOps Content Pruning — Kujo Agent Skill | Kujolang.ai,WebOps Content Pruning,tool discovery and evaluation,WebOps Content Pruning,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-distribution/,WebOps Distribution — Kujo Agent Skill | Kujolang.ai,WebOps Distribution,tool discovery and evaluation,WebOps Distribution,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-indexation/,WebOps Indexation — Kujo Agent Skill | Kujolang.ai,WebOps Indexation,tool discovery and evaluation,WebOps Indexation,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,WebOps Information Architecture — Kujo Agent Skill | Kujolang.ai,WebOps Information Architecture,tool discovery and evaluation,WebOps Information Architecture,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,WebOps Internal Linking — Kujo Agent Skill | Kujolang.ai,WebOps Internal Linking,tool discovery and evaluation,WebOps Internal Linking,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,WebOps Keyword Opportunity — Kujo Agent Skill | Kujolang.ai,WebOps Keyword Opportunity,tool discovery and evaluation,WebOps Keyword Opportunity,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-link-health/,WebOps Link Health — Kujo Agent Skill | Kujolang.ai,WebOps Link Health,tool discovery and evaluation,WebOps Link Health,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,WebOps Longitudinal Findings — Kujo Agent Skill | Kujolang.ai,WebOps Longitudinal Findings,tool discovery and evaluation,WebOps Longitudinal Findings,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-reporting/,WebOps Reporting — Kujo Agent Skill | Kujolang.ai,WebOps Reporting,tool discovery and evaluation,WebOps Reporting,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,WebOps Schema And Metadata — Kujo Agent Skill | Kujolang.ai,WebOps Schema And Metadata,tool discovery and evaluation,WebOps Schema And Metadata,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-search-performance/,WebOps Search Performance — Kujo Agent Skill | Kujolang.ai,WebOps Search Performance,tool discovery and evaluation,WebOps Search Performance,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,WebOps Search Standards Watch — Kujo Agent Skill | Kujolang.ai,WebOps Search Standards Watch,tool discovery and evaluation,WebOps Search Standards Watch,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-search-submission/,WebOps Search Submission — Kujo Agent Skill | Kujolang.ai,WebOps Search Submission,tool discovery and evaluation,WebOps Search Submission,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-site-profile/,WebOps Site Profile — Kujo Agent Skill | Kujolang.ai,WebOps Site Profile,tool discovery and evaluation,WebOps Site Profile,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,WebOps Technical SEO — Kujo Agent Skill | Kujolang.ai,WebOps Technical SEO,tool discovery and evaluation,WebOps Technical SEO,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/webops-web-performance/,WebOps Web Performance — Kujo Agent Skill | Kujolang.ai,WebOps Web Performance,tool discovery and evaluation,WebOps Web Performance,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/spec/,Spec — Kujo Ecosystem | Kujolang.ai,Spec,tool discovery and evaluation,Spec,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/ssg/,SSG — Kujo Ecosystem | Kujolang.ai,SSG,tool discovery and evaluation,SSG,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/storydesk/,StoryDesk — Kujo Ecosystem | Kujolang.ai,StoryDesk,tool discovery and evaluation,StoryDesk,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/tooling/,Tooling ecosystem | Kujolang.ai,Tooling,tool discovery and evaluation,Tooling,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/totalrecall/,TotalRecall — Kujo Ecosystem | Kujolang.ai,TotalRecall,tool discovery and evaluation,TotalRecall,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/tribunal/,Tribunal — Kujo Ecosystem | Kujolang.ai,Tribunal,tool discovery and evaluation,Tribunal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/versionseal/,VersionSeal — Kujo Ecosystem | Kujolang.ai,VersionSeal,tool discovery and evaluation,VersionSeal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/ward/,Ward — Kujo Ecosystem | Kujolang.ai,Ward,tool discovery and evaluation,Ward,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/watchdog/,Watchdog — Kujo Ecosystem | Kujolang.ai,Watchdog,tool discovery and evaluation,Watchdog,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workcell/,Workcell — Kujo Ecosystem | Kujolang.ai,Workcell,tool discovery and evaluation,Workcell,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/agency-runner/,Agency Runner — Kujo Workflow | Kujolang.ai,Agency Runner,tool discovery and evaluation,Agency Runner,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,Agency Verified Fix Loop — Kujo Workflow | Kujolang.ai,Agency Verified Fix Loop,tool discovery and evaluation,Agency Verified Fix Loop,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-muzzle-benchmark/,AI SDK Muzzle Benchmark — Kujo Workflow | Kujolang.ai,AI SDK Muzzle Benchmark,tool discovery and evaluation,AI SDK Muzzle Benchmark,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-watchdog-showcase/,AI SDK Watchdog Showcase — Kujo Workflow | Kujolang.ai,AI SDK Watchdog Showcase,tool discovery and evaluation,AI SDK Watchdog Showcase,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/casefile-incident-evidence-packet/,Casefile Incident Evidence Packet — Kujo Workflow | Kujolang.ai,Casefile Incident Evidence Packet,tool discovery and evaluation,Casefile Incident Evidence Packet,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/codebase-cleanup/,Codebase Cleanup — Kujo Workflow | Kujolang.ai,Codebase Cleanup,tool discovery and evaluation,Codebase Cleanup,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/docsgen-repo-contract-runner/,Docsgen Repo Contract Runner — Kujo Workflow | Kujolang.ai,Docsgen Repo Contract Runner,tool discovery and evaluation,Docsgen Repo Contract Runner,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/enterprise-dispatch-approval-router/,Enterprise Dispatch Approval Router — Kujo Workflow | Kujolang.ai,Enterprise Dispatch Approval Router,tool discovery and evaluation,Enterprise Dispatch Approval Router,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/feature-card-workflow/,Feature Card Workflow — Kujo Workflow | Kujolang.ai,Feature Card Workflow,tool discovery and evaluation,Feature Card Workflow,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/howl-content-factory/,Howl Content Factory — Kujo Workflow | Kujolang.ai,Howl Content Factory,tool discovery and evaluation,Howl Content Factory,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/,Workflows | Kujolang.ai,Workflows,tool discovery and evaluation,Workflows,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/loop-engineering/,Loop Engineering — Kujo Workflow | Kujolang.ai,Loop Engineering,tool discovery and evaluation,Loop Engineering,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/mcp-agent-gateway-review/,MCP Agent Gateway Review — Kujo Workflow | Kujolang.ai,MCP Agent Gateway Review,tool discovery and evaluation,MCP Agent Gateway Review,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/workflows/owned-agent-project/,Owned Agent Project — Kujo Workflow | Kujolang.ai,Owned Agent Project,tool discovery and evaluation,Owned Agent Project,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
